"Age","Gender","HomeOwnership","InternetConnection","MaritalStatus","CellphoneService","NumCars","PPVFreq","MobileOperatingSystem","StreamingRadio","CustomerID","EducationLevel","Cluster"
39,"Male","Rent","Mega cable","Married","Telcel",2,"Weekly","IOS","YT Music",915521,"Master's Degree","cluster_4"
38,"Female","Rent","Telmex","Married","Telcel",2,"Weekly","IOS","Spotify",915522,"Master's Degree","cluster_4"
26,"Male","Rent","Telmex","Married","Telcel",2,"Rarely","IOS","YT Music",915539,"Bachelor","cluster_4"
34,"Male","Own","Mega cable","Never Married","Movistar",1,"Never","Android","YT Music",915545,"High School","cluster_4"
45,"Female","Own","Axtel","Married","Movistar",4,"Weekly","IOS","YT Music",915564,"Bachelor","cluster_4"
27,"Female","Rent","Axtel","Never Married","Movistar",1,"Never","Android","YT Music",915566,"High School","cluster_4"
39,"Male","Rent","Mega cable","Married","Telcel",2,"Never","Android","YT Music",915586,"Bachelor","cluster_4"
33,"Female","Rent","Telmex","Divorced","Movistar",2,"Never","Android","Spotify",915607,"Master's Degree","cluster_4"
33,"Male","Rent","Telmex","Married","Movistar",1,"Monthly","Android","YT Music",915610,"Master's Degree","cluster_4"
26,"Male","Rent","Axtel","Married","Telcel",1,"Never","Android","YT Music",915614,"Bachelor","cluster_4"
24,"Male","Own","Axtel","Never Married","Movistar",1,"Rarely","IOS","YT Music",915616,"High School","cluster_4"
25,"Male","Rent","Axtel","Married","Movistar",2,"Never","Android","YT Music",915625,"Bachelor","cluster_4"
24,"Male","Rent","Telmex","Never Married","Movistar",0,"Weekly","Windows phone","YT Music",915660,"High School","cluster_4"
26,"Male","Rent","Mega cable","Never Married","Movistar",1,"Never","Android","YT Music",915668,"High School","cluster_4"
31,"Female","Rent","Telmex","Married","Telcel",2,"Never","IOS","YT Music",915685,"Associate's Degree","cluster_4"
33,"Male","Rent","Axtel","Married","Telcel",3,"Rarely","IOS","YT Music",915704,"Bachelor","cluster_4"
25,"Male","Rent","Axtel","Married","Other",2,"Never","Android","YT Music",915723,"Bachelor","cluster_4"
35,"Male","Rent","Mega cable","Separated","Telcel",1,"Monthly","Android","YT Music",915747,"Master's Degree","cluster_4"
31,"Male","Own","Mega cable","Married","Telcel",2,"Weekly","Android","YT Music",915750,"Bachelor","cluster_4"
34,"Male","Rent","Axtel","Married","Telcel",2,"Monthly","Android","YT Music",915755,"Master's Degree","cluster_4"
27,"Male","Rent","Telmex","Married","Telcel",2,"Never","Android","YT Music",915758,"Master's Degree","cluster_4"
33,"Male","Own","Axtel","Married","Telcel",1,"Never","Android","YT Music",915778,"Some College","cluster_4"
35,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","Android","YT Music",915810,"Some College","cluster_4"
37,"Female","Rent","Telmex","Married","Movistar",2,"Weekly","IOS","YT Music",915811,"Bachelor","cluster_4"
39,"Female","Rent","Axtel","Married","Movistar",4,"Never","IOS","YT Music",915812,"Some College","cluster_4"
26,"Male","Rent","Axtel","Married","Telcel",1,"Never","Android","Spotify",915832,"Master's Degree","cluster_4"
25,"Male","Rent","Telmex","Never Married","Movistar",0,"Weekly","Windows phone","YT Music",915834,"High School","cluster_4"
38,"Male","Rent","Mega cable","Married","Telcel",2,"Weekly","Android","YT Music",915841,"Master's Degree","cluster_4"
36,"Male","Rent","Axtel","Married","Telcel",3,"Weekly","Android","YT Music",915847,"Master's Degree","cluster_4"
33,"Male","Own","Mega cable","Never Married","Telcel",1,"Never","Android","YT Music",915851,"High School","cluster_4"
33,"Female","Rent","Axtel","Married","Telcel",2,"Never","IOS","YT Music",915861,"Master's Degree","cluster_4"
39,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","Windows phone","YT Music",915869,"Bachelor","cluster_4"
40,"Male","Own","Mega cable","Never Married","Telcel",2,"Never","Android","YT Music",915887,"High School","cluster_4"
25,"Male","Rent","Axtel","Never Married","Movistar",1,"Rarely","IOS","YT Music",915894,"High School","cluster_4"
37,"Male","Rent","Telmex","Married","Telcel",2,"Never","Android","Spotify",915897,"Bachelor","cluster_4"
25,"Female","Rent","Axtel","Married","Movistar",2,"Weekly","IOS","YT Music",915909,"Bachelor","cluster_4"
32,"Male","Rent","Mega cable","Married","Telcel",1,"Monthly","Android","Spotify",915919,"Master's Degree","cluster_4"
40,"Male","Rent","Mega cable","Married","Telcel",4,"Rarely","IOS","YT Music",915938,"Bachelor","cluster_4"
29.999999999999996,"Male","Own","Axtel","Married","Telcel",2,"Rarely","IOS","YT Music",915958,"Master's Degree","cluster_4"
35,"Male","Own","Mega cable","Married","Telcel",2,"Weekly","Android","YT Music",915983,"Bachelor","cluster_4"
41,"Male","Rent","Mega cable","Married","Telcel",2,"Weekly","Android","YT Music",915994,"Bachelor","cluster_4"
25,"Male","Rent","Axtel","Never Married","Movistar",0,"Monthly","Android","YT Music",916025,"High School","cluster_4"
40,"Female","Rent","Telmex","Other","Movistar",3,"Monthly","Android","Spotify",916026,"Associate's Degree","cluster_4"
25,"Male","Rent","Axtel","Never Married","Movistar",1,"Never","Android","YT Music",916035,"High School","cluster_4"
25,"Female","Rent","Telmex","Never Married","Movistar",1,"Never","Android","YT Music",916043,"High School","cluster_4"
33,"Male","Rent","Mega cable","Other","Telcel",2,"Never","Android","YT Music",916065,"Bachelor","cluster_4"
23,"Female","Own","Mega cable","Never Married","Telcel",1,"Never","Android","YT Music",916066,"High School","cluster_4"
39,"Female","Rent","Axtel","Married","Telcel",2,"Never","IOS","Spotify",916069,"Master's Degree","cluster_4"
24,"Male","Rent","Telmex","Never Married","Movistar",2,"Never","Android","YT Music",916072,"High School","cluster_4"
27,"Male","Rent","Mega cable","Married","Movistar",1,"Never","Android","YT Music",916076,"Master's Degree","cluster_4"
50,"Female","Rent","Telmex","Married","Movistar",2,"Never","IOS","YT Music",916080,"Master's Degree","cluster_4"
38,"Male","Rent","Mega cable","Married","Telcel",2,"Monthly","Android","YT Music",916091,"Master's Degree","cluster_4"
28,"Female","Rent","Telmex","Married","Movistar",2,"Rarely","IOS","Spotify",916098,"Bachelor","cluster_4"
28,"Male","Own","Mega cable","Married","Movistar",1,"Rarely","IOS","YT Music",916118,"Master's Degree","cluster_4"
39,"Male","Own","Other","Married","Telcel",3,"Weekly","Windows phone","YT Music",916133,"Bachelor","cluster_4"
43,"Female","Rent","Telmex","Married","Movistar",3,"Weekly","IOS","YT Music",916139,"Bachelor","cluster_4"
33,"Male","Rent","Mega cable","Never Married","Movistar",2,"Never","Android","Spotify",916140,"High School","cluster_4"
31,"Male","Rent","Mega cable","Married","Telcel",2,"Never","Android","YT Music",916159,"Bachelor","cluster_4"
29.999999999999996,"Female","Rent","Axtel","Other","Movistar",1,"Rarely","Android","YT Music",916166,"Bachelor","cluster_4"
33,"Female","Rent","Axtel","Never Married","Movistar",1,"Never","Android","YT Music",916167,"High School","cluster_4"
33,"Male","Rent","Mega cable","Married","Telcel",2,"Never","Android","YT Music",916176,"Bachelor","cluster_4"
36,"Male","Rent","Telmex","Married","Telcel",2,"Weekly","Android","YT Music",916189,"Bachelor","cluster_4"
27,"Male","Rent","Mega cable","Married","Movistar",1,"Never","Android","YT Music",916196,"Master's Degree","cluster_4"
27,"Male","Rent","Mega cable","Never Married","Movistar",1,"Never","Android","YT Music",916197,"High School","cluster_4"
27,"Male","Own","Mega cable","Married","Movistar",1,"Never","Android","YT Music",916198,"Bachelor","cluster_4"
28,"Male","Own","Axtel","Married","Telcel",1,"Monthly","Android","YT Music",916208,"Grade School","cluster_4"
28,"Female","Rent","Mega cable","Divorced","Movistar",2,"Rarely","Android","YT Music",916215,"Some College","cluster_4"
33,"Male","Rent","Mega cable","Never Married","Telcel",2,"Monthly","Android","YT Music",916225,"High School","cluster_4"
28,"Male","Rent","Telmex","Married","Telcel",1,"Rarely","IOS","YT Music",916237,"Bachelor","cluster_4"
35,"Male","Own","Mega cable","Married","Telcel",2,"Weekly","Android","YT Music",916265,"Bachelor","cluster_4"
29,"Female","Rent","Telmex","Never Married","Movistar",1,"Rarely","Android","YT Music",916267,"High School","cluster_4"
46,"Female","Rent","Axtel","Divorced","Movistar",1,"Never","Android","YT Music",916281,"Master's Degree","cluster_4"
40,"Female","Rent","Axtel","Married","Telcel",1,"Never","IOS","YT Music",916306,"Grade School","cluster_4"
32,"Male","Rent","Axtel","Married","Telcel",2,"Monthly","Android","YT Music",916309,"Master's Degree","cluster_4"
26,"Female","Rent","Mega cable","Never Married","Movistar",1,"Rarely","Android","YT Music",916313,"High School","cluster_4"
39,"Male","Rent","Axtel","Never Married","Telcel",3,"Weekly","Android","YT Music",916321,"High School","cluster_4"
37,"Male","Rent","Mega cable","Divorced","Telcel",1,"Rarely","IOS","YT Music",916326,"Some College","cluster_4"
37,"Male","Rent","Telmex","Married","Telcel",2,"Weekly","Android","Spotify",916335,"Bachelor","cluster_4"
24,"Male","Rent","Mega cable","Never Married","Movistar",1,"Rarely","IOS","YT Music",916340,"High School","cluster_4"
38,"Female","Rent","Mega cable","Never Married","Movistar",1,"Never","Android","YT Music",916355,"High School","cluster_4"
33,"Male","Rent","Axtel","Married","Telcel",3,"Weekly","Android","YT Music",916359,"Master's Degree","cluster_4"
27,"Male","Rent","Telmex","Never Married","Movistar",1,"Never","Android","YT Music",916374,"High School","cluster_4"
26,"Male","Rent","Mega cable","Never Married","Movistar",1,"Never","Android","YT Music",916378,"High School","cluster_4"
24,"Male","Rent","Axtel","Never Married","Movistar",1,"Rarely","IOS","YT Music",916385,"High School","cluster_4"
29,"Male","Rent","Axtel","Divorced","Telcel",2,"Never","Android","YT Music",916389,"Bachelor","cluster_4"
35,"Male","Rent","Axtel","Never Married","Telcel",1,"Rarely","IOS","Spotify",916399,"High School","cluster_4"
24,"Male","Rent","Axtel","Never Married","Movistar",1,"Never","Android","YT Music",916406,"High School","cluster_4"
25,"Male","Rent","Mega cable","Married","Telcel",1,"Never","Android","YT Music",916439,"Master's Degree","cluster_4"
25,"Male","Own","Mega cable","Married","Telcel",1,"Rarely","IOS","YT Music",916469,"Bachelor","cluster_4"
38,"Male","Own","Other","Married","Telcel",2,"Weekly","Android","YT Music",916483,"Some College","cluster_4"
37,"Male","Own","Axtel","Married","Telcel",2,"Rarely","IOS","Spotify",916500,"Master's Degree","cluster_4"
38,"Female","Rent","Mega cable","Married","Movistar",2,"Weekly","IOS","YT Music",916506,"Bachelor","cluster_4"
29,"Male","Own","Mega cable","Other","Telcel",2,"Rarely","IOS","YT Music",916514,"Bachelor","cluster_4"
25,"Male","Rent","Mega cable","Married","Telcel",2,"Monthly","Android","YT Music",916519,"Bachelor","cluster_4"
46,"Male","Own","Mega cable","Married","Telcel",5,"Weekly","Android","YT Music",916534,"Bachelor","cluster_4"
31,"Male","Rent","Mega cable","Married","Telcel",1,"Weekly","Android","YT Music",916547,"Bachelor","cluster_4"
28,"Male","Rent","Telmex","Never Married","Movistar",1,"Never","Android","YT Music",916560,"High School","cluster_4"
29.999999999999996,"Male","Rent","Mega cable","Married","Telcel",2,"Never","Android","YT Music",916567,"Post-Doc","cluster_4"
40,"Male","Rent","Telmex","Married","Telcel",2,"Never","Android","YT Music",916583,"Master's Degree","cluster_4"
28,"Male","Rent","Mega cable","Married","Telcel",2,"Never","Android","YT Music",916584,"Bachelor","cluster_4"
32,"Male","Rent","Mega cable","Married","Telcel",2,"Weekly","Windows phone","YT Music",916603,"Master's Degree","cluster_4"
31,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","IOS","YT Music",916624,"Master's Degree","cluster_4"
33,"Male","Own","Telmex","Married","Telcel",0,"Rarely","IOS","Spotify",916632,"Doctorate","cluster_4"
29.999999999999996,"Male","Rent","Telmex","Married","Telcel",2,"Weekly","Android","Spotify",916646,"Bachelor","cluster_4"
28,"Male","Rent","Mega cable","Married","Telcel",2,"Never","Android","YT Music",916654,"Bachelor","cluster_4"
37,"Male","Own","Mega cable","Married","Telcel",2,"Never","Android","YT Music",916658,"Bachelor","cluster_4"
34,"Male","Own","Telmex","Married","Telcel",2,"Weekly","Android","YT Music",916666,"Bachelor","cluster_4"
45,"Female","Rent","Telmex","Married","Telcel",3,"Never","IOS","YT Music",916676,"Bachelor","cluster_4"
25,"Male","Rent","Mega cable","Never Married","Movistar",1,"Rarely","IOS","YT Music",916681,"High School","cluster_4"
25,"Male","Rent","Axtel","Never Married","Movistar",1,"Never","Android","YT Music",916683,"High School","cluster_4"
58,"Male","Own","Mega cable","Other","Telcel",2,"Weekly","Android","YT Music",916705,"Master's Degree","cluster_4"
35,"Female","Own","Izzi","Married","Movistar",2,"Never","IOS","YT Music",916721,"Some College","cluster_4"
29.999999999999996,"Male","Rent","Mega cable","Married","Telcel",2,"Never","Android","Spotify",916723,"Master's Degree","cluster_4"
27,"Male","Rent","Mega cable","Never Married","Movistar",1,"Never","Android","YT Music",916728,"High School","cluster_4"
50,"Female","Rent","Mega cable","Married","AT&T",2,"Never","IOS","YT Music",916730,"Master's Degree","cluster_4"
33,"Female","Own","Axtel","Married","Movistar",2,"Weekly","IOS","YT Music",916735,"Some College","cluster_4"
38,"Male","Own","Axtel","Married","Telcel",2,"Never","Android","YT Music",916747,"Bachelor","cluster_4"
31,"Male","Rent","Mega cable","Married","Telcel",2,"Weekly","Android","YT Music",916757,"Bachelor","cluster_4"
46,"Male","Own","Mega cable","Married","Telcel",3,"Weekly","Windows phone","YT Music",916787,"Associate's Degree","cluster_4"
24,"Male","Rent","Mega cable","Never Married","Telcel",1,"Never","Android","YT Music",916793,"High School","cluster_4"
34,"Female","Own","Mega cable","Married","Movistar",2,"Rarely","IOS","YT Music",916794,"Bachelor","cluster_4"
33,"Male","Own","Axtel","Married","Telcel",2,"Never","Android","YT Music",916797,"Bachelor","cluster_4"
50,"Male","Rent","Mega cable","Never Married","Movistar",1,"Rarely","IOS","YT Music",916799,"High School","cluster_4"
27,"Male","Own","Mega cable","Never Married","Telcel",1,"Never","Android","YT Music",916811,"High School","cluster_4"
21,"Male","Rent","Mega cable","Married","Telcel",2,"Never","Android","YT Music",916813,"Master's Degree","cluster_4"
26,"Male","Own","Axtel","Never Married","Movistar",1,"Monthly","Android","YT Music",916815,"High School","cluster_4"
35,"Male","Rent","Mega cable","Married","Telcel",2,"Weekly","IOS","YT Music",916819,"Master's Degree","cluster_4"
32,"Male","Rent","Axtel","Never Married","Telcel",2,"Rarely","IOS","YT Music",916822,"High School","cluster_4"
35,"Female","Rent","Telmex","Married","Telcel",2,"Rarely","IOS","YT Music",916823,"Bachelor","cluster_4"
28,"Male","Rent","Mega cable","Married","Telcel",2,"Never","Android","YT Music",916828,"Bachelor","cluster_4"
25,"Female","Rent","Axtel","Never Married","Movistar",2,"Rarely","Android","YT Music",916831,"High School","cluster_4"
29.999999999999996,"Female","Rent","Mega cable","Never Married","Movistar",1,"Never","Android","YT Music",916835,"High School","cluster_4"
53.99999999999999,"Female","Rent","Telmex","Married","Telcel",2,"Never","IOS","YT Music",916838,"Some College","cluster_4"
32,"Male","Rent","Mega cable","Never Married","Telcel",2,"Rarely","IOS","YT Music",916843,"High School","cluster_4"
36,"Male","Own","Mega cable","Married","Telcel",2,"Never","Android","YT Music",916847,"Associate's Degree","cluster_4"
38,"Male","Rent","Axtel","Married","Telcel",3,"Weekly","IOS","Spotify",916861,"Bachelor","cluster_4"
31,"Female","Rent","Telmex","Married","Movistar",2,"Rarely","IOS","YT Music",916864,"Bachelor","cluster_4"
42,"Male","Rent","Mega cable","Married","Telcel",2,"Weekly","Android","YT Music",916866,"Associate's Degree","cluster_4"
28,"Male","Rent","Telmex","Never Married","Movistar",1,"Rarely","IOS","YT Music",916867,"High School","cluster_4"
25,"Male","Rent","Axtel","Never Married","Movistar",1,"Rarely","IOS","YT Music",916875,"High School","cluster_4"
28,"Male","Rent","Mega cable","Married","Telcel",2,"Never","Android","YT Music",916877,"Bachelor","cluster_4"
38,"Female","Rent","Izzi","Married","Movistar",3,"Never","IOS","YT Music",916885,"Bachelor","cluster_4"
23,"Male","Rent","Mega cable","Never Married","Movistar",1,"Never","Android","YT Music",916887,"High School","cluster_4"
43.99999999999999,"Female","Rent","Mega cable","Married","Telcel",1,"Never","IOS","YT Music",916889,"Master's Degree","cluster_4"
40,"Male","Rent","Mega cable","Married","Telcel",2,"Weekly","Android","YT Music",916894,"Master's Degree","cluster_4"
26,"Male","Own","Mega cable","Married","Movistar",2,"Never","Android","YT Music",916909,"Bachelor","cluster_4"
27,"Male","Rent","Telmex","Never Married","Movistar",2,"Rarely","IOS","YT Music",916911,"High School","cluster_4"
45,"Male","Rent","Mega cable","Married","Telcel",2,"Weekly","Android","YT Music",916926,"Bachelor","cluster_4"
35,"Male","Own","Mega cable","Married","Telcel",2,"Never","Android","YT Music",916933,"Some College","cluster_4"
32,"Female","Rent","Axtel","Other","Other",1,"Never","Android","YT Music",916939,"Doctorate","cluster_4"
